omics,layer,node_index,importance,mapped_name,overall_position
SNV,input,111,0.15245327,ACVR2B,
SNV,input,112,0.17977898,ACVRL1,
SNV,input,113,0.042153366,ACY1,
SNV,input,114,0.10178308,ACY3,
SNV,input,115,0.20189512,ADAL,
SNV,input,116,0.19821164,ADAM10,
SNV,input,117,0.09473138,ADAM15,
SNV,input,118,0.1454993,ADAM17,
SNV,input,119,0.855291,ADAM19,
SNV,input,120,0.1731867,ADAM20,
SNV,input,121,0.17623389,ADAM21,
SNV,input,122,0.21516101,ADAM22,
SNV,input,123,0.92003286,ADAM23,
SNV,input,124,0.16639704,ADAM30,
SNV,input,125,1.1054472,ADAM33,
SNV,input,126,0.14035748,ADAM8,
SNV,input,127,0.13598312,ADAM9,
SNV,input,128,0.11764522,ADAMTS10,
SNV,input,129,0.6147972,ADAMTS12,
SNV,input,130,0.12495487,ADAMTS13,
SNV,input,131,0.26778686,ADAMTS14,
SNV,input,132,0.24619327,ADAMTS15,
SNV,input,133,0.4209081,ADAMTS16,
SNV,input,134,0.2650365,ADAMTS17,
SNV,input,135,0.8845654,ADAMTS18,
SNV,input,136,0.34710878,ADAMTS19,
SNV,input,137,0.3721916,ADAMTS2,
SNV,input,138,0.45179835,ADAMTS20,
SNV,input,139,0.3033387,ADAMTS3,
SNV,input,140,0.3021855,ADAMTS4,
SNV,input,141,0.35147256,ADAMTS5,
SNV,input,142,0.30582002,ADAMTS6,
SNV,input,143,0.24534419,ADAMTS7,
SNV,input,144,0.10163556,ADAMTS8,
SNV,input,145,0.28911796,ADAMTS9,
SNV,input,146,0.27019203,ADAMTSL1,
SNV,input,147,0.19483966,ADAMTSL2,
SNV,input,148,0.8339383,ADAMTSL3,
SNV,input,149,0.15596682,ADAMTSL4,
SNV,input,150,0.112854205,ADAMTSL5,
SNV,input,151,0.042153366,ADAP1,
SNV,input,152,1.3182055,ADAR,
SNV,input,153,0.25383273,ADARB1,
SNV,input,154,0.30886117,ADCY1,
SNV,input,155,0.35232863,ADCY2,
SNV,input,156,0.14035748,ADCY3,
SNV,input,157,0.17235358,ADCY4,
SNV,input,158,0.3097441,ADCY5,
SNV,input,159,0.22762099,ADCY6,
SNV,input,160,0.1818027,ADCY7,
SNV,input,161,0.39270502,ADCY8,
SNV,input,162,0.18359663,ADCY9,
SNV,input,163,0.07325512,ADCYAP1,
SNV,input,164,0.22765262,ADCYAP1R1,
SNV,input,165,0.14048955,ADD1,
SNV,input,166,0.17235003,ADD2,
SNV,input,167,0.21504247,ADD3,
SNV,input,168,0.98174566,ADGRE1,
SNV,input,169,0.21184802,ADGRE2,
SNV,input,170,0.17977898,ADGRE3,
SNV,input,171,0.20369583,ADGRE5,
SNV,input,172,0.18907537,ADGRF5,
SNV,input,173,0.18905362,ADGRG3,
SNV,input,174,0.8425712,ADGRV1,
SNV,input,175,0.13149327,ADH1A,
SNV,input,176,0.2320732,ADH1B,
SNV,input,177,0.20617792,ADH1C,
SNV,input,178,1.8777351,ADH4,
SNV,input,179,0.042153366,ADH5,
SNV,input,180,0.21565425,ADH6,
SNV,input,181,0.13777463,ADH7,
SNV,input,182,0.14537863,ADIPOQ,
SNV,input,183,0.12510476,ADIPOR1,
SNV,input,184,0.1358356,ADIPOR2,
SNV,input,185,0.059667643,ADK,
SNV,input,186,0.08398322,ADM,
SNV,input,187,0.17977896,ADORA1,
SNV,input,188,0.08398322,ADORA2A,
SNV,input,189,0.0766343,ADORA2B,
SNV,input,190,0.13254231,ADORA3,
SNV,input,191,0.076634295,ADPGK,
SNV,input,192,0.17623389,ADRA1A,
SNV,input,193,0.19503726,ADRA1B,
SNV,input,194,0.09294323,ADRA1D,
SNV,input,195,0.23910548,ADRA2A,
SNV,input,196,0.09294323,ADRA2B,
SNV,input,197,0.0848306,ADRA2C,
SNV,input,198,0.076634295,ADRB1,
SNV,input,199,0.1358356,ADRB2,
SNV,input,200,0.11291297,ADRB3,
SNV,input,201,0.076634295,ADRM1,
SNV,input,202,0.20369583,AFDN,
SNV,input,203,0.08398322,AFG3L2,
SNV,input,204,0.09305466,AFMID,
SNV,input,205,0.19164668,AFP,
SNV,input,206,0.1358356,AGA,
SNV,input,207,0.20370412,AGAP2,
SNV,input,208,0.16341414,AGBL2,
SNV,input,209,0.12523682,AGBL5,
SNV,input,210,0.08398323,AGER,
SNV,input,211,0.101715155,AGGF1,
SNV,input,212,0.14537865,AGK,
SNV,input,213,0.23581101,AGL,
SNV,input,214,0.1500616,AGO1,
SNV,input,215,0.22207396,AGO2,
SNV,input,216,0.21751975,AGO3,
SNV,input,217,0.1249766,AGO4,
SNV,input,218,0.1176079,AGPAT1,
SNV,input,219,0.076634295,AGPAT2,
SNV,input,220,0.112742774,AGPAT3,
SNV,input,221,0.11873558,AGPAT4,
SNV,input,222,0.076634295,AGPAT5,
SNV,input,223,0.11873558,AGPS,
SNV,input,224,0.18168932,AGRN,
SNV,input,225,0.042153366,AGRP,
SNV,input,226,0.10178308,AGT,
SNV,input,227,0.14041355,AGTPBP1,
SNV,input,228,0.19819748,AGTR1,
SNV,input,229,0.18707207,AGTR2,
SNV,input,230,0.25144795,AHCTF1,
SNV,input,231,0.14035748,AHCYL1,
SNV,input,232,0.17118314,AHI1,
SNV,input,233,0.22205013,AHR,
SNV,input,234,0.16352595,AHRR,
SNV,input,235,0.23207319,AHSG,
SNV,input,236,0.112742774,AIFM2,
SNV,input,237,0.132983,AIMP1,
SNV,input,238,0.084191486,AIP,
SNV,input,239,0.15245327,AJUBA,
SNV,input,240,0.10829881,AK2,
SNV,input,241,0.042153366,AK4,
SNV,input,242,0.22213969,AK5,
SNV,input,243,0.16352595,AK7,
SNV,input,244,0.08476268,AK8,
SNV,input,245,1.4341519,AK9,
SNV,input,246,0.16639704,AKAP12,
SNV,input,247,0.25926644,AKAP13,
SNV,input,248,0.059667643,AKAP5,
SNV,input,249,0.34597784,AKAP9,
SNV,input,250,0.16782884,AKR1B10,
SNV,input,251,1.1158434,AKR1B15,
SNV,input,252,0.15245327,AKR1C1,
SNV,input,253,0.059667643,AKR1C2,
SNV,input,254,0.18736279,AKR1C3,
SNV,input,255,0.11274278,AKR1C4,
SNV,input,256,0.20182496,AKR1D1,
SNV,input,257,0.14537863,AKR7A2,
SNV,input,258,0.1891872,AKR7A3,
SNV,input,259,0.042153366,AKT1,
SNV,input,260,0.08398322,AKT1S1,
SNV,input,261,0.14541596,AKT2,
SNV,input,262,0.17314939,AKT3,
SNV,input,263,0.076634295,ALAS1,
SNV,input,264,0.09294324,ALAS2,
SNV,input,265,0.15596682,ALB,
SNV,input,266,0.15059438,ALCAM,
SNV,input,267,0.13254231,ALDH18A1,
SNV,input,268,0.13149327,ALDH1A1,
SNV,input,269,0.17327006,ALDH1A2,
SNV,input,270,0.75097704,ALDH1A3,
SNV,input,271,0.23990701,ALDH1B1,
SNV,input,272,0.15566628,ALDH1L2,
SNV,input,273,0.08398323,ALDH2,
SNV,input,274,0.1358356,ALDH3A2,
SNV,input,275,0.042153366,ALDH3B1,
SNV,input,276,0.09305465,ALDH3B2,
SNV,input,277,0.111375615,ALDH5A1,
SNV,input,278,0.21848564,ALDH8A1,
SNV,input,279,0.118815176,ALDOA,
SNV,input,280,0.159264,ALDOB,
SNV,input,281,0.076634295,ALDOC,
SNV,input,282,0.22192767,ALG10,
SNV,input,283,0.16782054,ALG10B,
SNV,input,284,0.17625561,ALG11,
SNV,input,285,0.076634295,ALG12,
SNV,input,286,0.18766932,ALG13,
SNV,input,287,0.04244763,ALG14,
SNV,input,288,0.076634295,ALG2,
SNV,input,289,0.18751034,ALG3,
SNV,input,290,0.042153366,ALG5,
SNV,input,291,0.042153366,ALG6,
SNV,input,292,0.15262349,ALG8,
SNV,input,293,0.14035748,ALG9,
SNV,input,294,0.33968246,ALK,
SNV,input,295,0.3932009,ALMS1,
SNV,input,296,0.17659108,ALOX12,
SNV,input,297,0.16343586,ALOX12B,
SNV,input,298,0.1358356,ALOX15,
SNV,input,299,0.13161394,ALOX15B,
SNV,input,300,0.19503368,ALOX5,
SNV,input,301,2.4745364,ALOX5AP,
SNV,input,302,0.1593847,ALOXE3,
SNV,input,303,0.21471488,ALPI,
SNV,input,304,0.2941545,ALPK1,
SNV,input,305,1.0964483,ALS2,
SNV,input,306,0.15596682,ALS2CL,
SNV,input,307,0.076634295,ALX3,
SNV,input,308,0.18719277,AMACR,
SNV,input,309,0.09311343,AMBN,
SNV,input,310,0.10163556,AMBP,
SNV,input,311,0.09294323,AMDHD2,
SNV,input,312,0.17623389,AMELX,
SNV,input,313,0.35491094,AMER1,
SNV,input,314,0.076634295,AMH,
SNV,input,315,0.12536891,AMHR2,
SNV,input,316,0.09294323,AMIGO2,
SNV,input,317,0.180926,AMN,
SNV,input,318,1.0002315,AMOT,
SNV,input,319,1.338381,AMOTL1,
SNV,input,320,0.076634295,AMOTL2,
SNV,input,321,0.25625327,AMPD1,
SNV,input,322,0.18751034,AMPD2,
SNV,input,323,0.112742774,AMPD3,
SNV,input,324,0.09294323,AMTN,
SNV,input,325,0.15059438,AMY2A,
SNV,input,326,0.24241303,AMY2B,
SNV,input,327,0.19829127,ANAPC1,
SNV,input,328,0.08398323,ANAPC16,
SNV,input,329,0.11873558,ANAPC2,
SNV,input,330,1.4972644,ANAPC4,
SNV,input,331,0.12510476,ANAPC5,
SNV,input,332,0.0598759,ANAPC7,
SNV,input,333,0.24249,ANGPT1,
SNV,input,334,0.17086294,ANGPT2,
SNV,input,335,0.2345234,ANGPT4,
SNV,input,336,0.0766343,ANGPTL4,
SNV,input,337,0.04244763,ANGPTL8,
SNV,input,338,0.44567838,ANK1,
SNV,input,339,0.7781404,ANK2,
SNV,input,340,0.8506216,ANK3,
SNV,input,341,0.08468307,ANKFY1,
SNV,input,342,0.18182239,ANKH,
SNV,input,343,0.177127,ANKLE2,
SNV,input,344,0.13254231,ANKRD1,
SNV,input,345,0.2642492,ANKRD26,
SNV,input,346,0.25256696,ANKRD27,
SNV,input,347,0.1099081,ANKRD28,
SNV,input,348,1.1604367,ANLN,
SNV,input,349,0.16792524,ANO1,
SNV,input,350,0.17026278,ANO10,
SNV,input,351,0.24839912,ANO2,
SNV,input,352,0.30992812,ANO3,
SNV,input,353,0.3120691,ANO4,
SNV,input,354,0.27701595,ANO5,
SNV,input,355,0.19830546,ANO6,
SNV,input,356,0.20182496,ANO7,
SNV,input,357,0.059667643,ANO9,
SNV,input,358,0.1593847,ANPEP,
SNV,input,359,0.09311343,ANTXR2,
SNV,input,360,0.108298816,ANXA2,
SNV,input,361,0.12523684,ANXA5,
SNV,input,362,0.14035748,ANXA6,
SNV,input,363,0.27014187,AOC1,
SNV,input,364,0.15016396,AP1B1,
SNV,input,365,0.16639704,AP1G1,
SNV,input,366,0.11011619,AP1G2,
SNV,input,367,0.09294323,AP1M1,
SNV,input,368,0.09305466,AP1M2,
SNV,input,369,0.09294324,AP1S1,
SNV,input,370,0.09294323,AP2A1,
SNV,input,371,0.15579835,AP2A2,
SNV,input,372,0.0598759,AP2B1,
SNV,input,373,0.12523684,AP2M1,
SNV,input,374,0.118735574,AP3B1,
SNV,input,375,0.10163556,AP3S1,
SNV,input,376,0.1725932,AP4B1,
SNV,input,377,0.15574227,AP4E1,
SNV,input,378,0.1358356,AP4M1,
SNV,input,379,0.18359305,APAF1,
SNV,input,380,0.24080168,APBA1,
SNV,input,381,0.22207396,APBA2,
SNV,input,382,0.112854205,APBA3,
SNV,input,383,0.17623389,APBB1,
SNV,input,384,0.2053878,APBB1IP,
SNV,input,385,0.33248386,APC,
SNV,input,386,0.26485735,APCS,
SNV,input,387,0.076634295,APEH,
SNV,input,388,0.10845912,APEX1,
SNV,input,389,0.07325512,APH1A,
SNV,input,390,0.1461508,APIP,
SNV,input,391,0.14541596,APLNR,
SNV,input,392,0.15059438,APLP2,
SNV,input,393,0.1358356,APOA1,
SNV,input,394,0.20883362,APOA4,
SNV,input,395,0.18359663,APOA5,
SNV,input,396,0.7926463,APOB,
SNV,input,397,0.076634295,APOBEC1,
SNV,input,398,0.09294323,APOBEC3A,
SNV,input,399,0.10829881,APOBEC3B,
SNV,input,400,0.042153366,APOBEC3C,
SNV,input,401,0.1556102,APOBEC3G,
SNV,input,402,0.09305466,APOBEC3H,
SNV,input,403,0.17118314,APOBEC4,
SNV,input,404,0.18359661,APOBR,
SNV,input,405,0.08398322,APOC1,
SNV,input,406,0.08398322,APOC2,
SNV,input,407,0.076634295,APOC3,
SNV,input,408,0.042153366,APOC4,
SNV,input,409,0.111375615,APOD,
SNV,input,410,0.042413764,APOE,
SNV,input,411,0.1187356,APOH,
SNV,input,412,0.10829879,APOL1,
SNV,input,413,0.042153366,APOOL,
SNV,input,414,0.20607913,APP,
SNV,input,415,0.042153366,APRT,
SNV,input,416,0.10163556,AQP1,
SNV,input,417,0.2830838,AQP10,
SNV,input,418,0.112742774,AQP12A,
SNV,input,419,0.10829881,AQP2,
SNV,input,420,0.15729858,AQP3,
SNV,input,421,0.112854205,AQP4,
SNV,input,422,0.11291297,AQP6,
SNV,input,423,0.09294323,AQP7,
SNV,input,424,0.059667643,AQP8,
SNV,input,425,0.18907537,AQP9,
SNV,input,426,0.21703592,AQR,
SNV,input,427,0.16782884,AR,
SNV,input,428,0.11873558,ARAF,
SNV,input,429,0.23999825,ARAP1,
SNV,input,430,0.30568978,ARAP2,
SNV,input,431,0.19576584,ARAP3,
SNV,input,432,0.07325512,ARC,
SNV,input,433,0.076634295,ARCN1,
SNV,input,434,0.042153366,AREG,
SNV,input,435,0.17988369,AREL1,
SNV,input,436,0.059667643,ARF1,
SNV,input,437,0.042153366,ARF3,
SNV,input,438,0.042153366,ARFGAP1,
SNV,input,439,0.1249766,ARFGAP2,
SNV,input,440,0.0598759,ARFGAP3,
SNV,input,441,0.21507518,ARFGEF2,
SNV,input,442,0.076634295,ARFRP1,
SNV,input,443,0.10829881,ARG1,
SNV,input,444,0.14041355,ARHGAP1,
SNV,input,445,0.15586211,ARHGAP10,
SNV,input,446,0.21946976,ARHGAP11A,
SNV,input,447,0.08398323,ARHGAP11B,
SNV,input,448,0.2018488,ARHGAP12,
SNV,input,449,0.24249,ARHGAP15,
SNV,input,450,0.17988369,ARHGAP17,
SNV,input,451,0.12510477,ARHGAP18,
SNV,input,452,0.1505944,ARHGAP19,
SNV,input,453,0.2094011,ARHGAP20,
SNV,input,454,0.26956522,ARHGAP21,
SNV,input,455,0.112742774,ARHGAP22,
SNV,input,456,0.19483966,ARHGAP24,
SNV,input,457,0.3111581,ARHGAP25,
SNV,input,458,0.08398322,ARHGAP26,
SNV,input,459,0.16813464,ARHGAP27,
SNV,input,460,0.11873558,ARHGAP28,
SNV,input,461,0.16782054,ARHGAP29,
SNV,input,462,0.15596683,ARHGAP30,
SNV,input,463,0.24548154,ARHGAP31,
SNV,input,464,0.32104507,ARHGAP32,
SNV,input,465,0.22785923,ARHGAP33,
SNV,input,466,0.27668065,ARHGAP35,
SNV,input,467,0.13254231,ARHGAP39,
SNV,input,468,0.16628905,ARHGAP4,
SNV,input,469,0.18703476,ARHGAP44,
SNV,input,470,0.21680504,ARHGAP5,
SNV,input,471,0.2563226,ARHGAP6,
SNV,input,472,0.1763457,ARHGAP9,
SNV,input,473,0.08398323,ARHGDIB,
SNV,input,474,0.1018627,ARHGEF1,
SNV,input,475,0.20607913,ARHGEF10,
SNV,input,476,0.15587041,ARHGEF10L,
SNV,input,477,0.9096507,ARHGEF11,
SNV,input,478,0.27696016,ARHGEF12,
SNV,input,479,0.18369542,ARHGEF15,
SNV,input,480,0.08398322,ARHGEF16,
SNV,input,481,0.22820385,ARHGEF17,
SNV,input,482,0.14041355,ARHGEF18,
SNV,input,483,0.11291298,ARHGEF19,
SNV,input,484,0.1454993,ARHGEF2,
SNV,input,485,0.16639702,ARHGEF25,
SNV,input,486,0.12523684,ARHGEF26,
SNV,input,487,0.15566628,ARHGEF28,
SNV,input,488,0.1454993,ARHGEF3,
SNV,input,489,0.14041355,ARHGEF35,
SNV,input,490,0.15596683,ARHGEF37,
SNV,input,491,0.10829881,ARHGEF38,
SNV,input,492,0.042153366,ARHGEF39,
SNV,input,493,0.13161394,ARHGEF4,
SNV,input,494,1.2287719,ARHGEF40,
SNV,input,495,1.6750425,ARHGEF5,
SNV,input,496,0.28052136,ARHGEF6,
SNV,input,497,0.20168859,ARHGEF7,
SNV,input,498,0.13165128,ARHGEF9,
SNV,input,499,0.3502799,ARID1A,
SNV,input,500,0.29154545,ARID1B,
SNV,input,501,0.3412943,ARID2,
SNV,input,502,0.042153366,ARID3A,
SNV,input,503,0.22761169,ARID4A,
SNV,input,504,0.16782054,ARID4B,
SNV,input,505,0.11274278,ARIH1,
SNV,input,506,0.10178308,ARIH2,
SNV,input,507,0.042153366,ARL1,
SNV,input,508,0.11274278,ARL13B,
SNV,input,509,0.112742774,ARL2,
SNV,input,510,0.042153366,ARL2BP,
SNV,input,511,0.0598759,ARL8A,
SNV,input,512,0.10829881,ARMC8,
SNV,input,513,0.11011619,ARMCX3,
SNV,input,514,0.1556102,ARNT,
SNV,input,515,0.13788645,ARNT2,
SNV,input,516,0.112742774,ARNTL,
SNV,input,517,0.1250667,ARNTL2,
SNV,input,518,0.108298816,ARPC2,
SNV,input,519,0.04244763,ARPC3,
SNV,input,520,0.042153366,ARPP19,
SNV,input,521,0.0598759,ARRB1,
SNV,input,522,0.13265374,ARRB2,
SNV,input,523,0.14035748,ARSB,
SNV,input,524,0.15930134,ARSD,
SNV,input,525,0.27035382,ARSF,
SNV,input,526,0.1815341,ARSG,
SNV,input,527,0.19173622,ARSH,
SNV,input,528,0.20618145,ARSI,
SNV,input,529,0.21496351,ARSJ,
SNV,input,530,0.11274278,ARSK,
SNV,input,531,0.09294323,ARSL,
SNV,input,532,0.10178309,ARV1,
SNV,input,533,0.15262349,AS3MT,
SNV,input,534,0.112854205,ASAH1,
SNV,input,535,0.22213969,ASAH2,
SNV,input,536,0.26791763,ASAP1,
SNV,input,537,0.042153366,ASB1,
SNV,input,538,0.20168859,ASB10,
SNV,input,539,0.1315306,ASB11,
SNV,input,540,0.13173462,ASB12,
SNV,input,541,0.076634295,ASB13,
SNV,input,542,0.076634295,ASB14,
SNV,input,543,0.24227531,ASB15,
SNV,input,544,0.09294324,ASB16,
SNV,input,545,0.21193756,ASB17,
SNV,input,546,0.076634295,ASB18,
SNV,input,547,0.2343845,ASB2,
SNV,input,548,0.17989197,ASB3,
SNV,input,549,0.15926401,ASB4,
SNV,input,550,0.23690216,ASB5,
SNV,input,551,0.09294323,ASB6,
SNV,input,552,0.1461508,ASB7,
SNV,input,553,0.08398322,ASB8,
SNV,input,554,0.12510477,ASB9,
SNV,input,555,0.076634295,ASCC1,
SNV,input,556,0.12510477,ASCC2,
SNV,input,557,0.27668065,ASCC3,
SNV,input,558,0.32080215,ASH1L,
SNV,input,559,0.112742774,ASH2L,
SNV,input,560,0.15293564,ASL,
SNV,input,561,0.17245239,ASMT,
SNV,input,562,0.16352595,ASNS,
SNV,input,563,0.1358356,ASPA,
SNV,input,564,0.1461508,ASPG,
SNV,input,565,0.14537865,ASPH,
SNV,input,566,0.08398322,ASPN,
SNV,input,567,0.101715155,ASPSCR1,
SNV,input,568,0.09305466,ASS1,
SNV,input,569,0.20412152,ASXL1,
SNV,input,570,0.26636583,ASXL2,
SNV,input,571,0.059667643,ATAD1,
SNV,input,572,0.23729023,ATAD2,
SNV,input,573,0.18630381,ATAD3B,
SNV,input,574,0.076634295,ATF1,
SNV,input,575,0.17623389,ATF2,
SNV,input,576,0.08398322,ATF4,
SNV,input,577,0.16341414,ATF6,
SNV,input,578,0.26680312,ATF7IP,
SNV,input,579,0.10829881,ATG14,
SNV,input,580,0.09294324,ATG5,
SNV,input,581,0.13788645,ATG7,
SNV,input,582,0.14048955,ATG9A,
SNV,input,583,0.15059438,ATIC,
SNV,input,584,0.38552028,ATM,
SNV,input,585,1.659658,ATN1,
SNV,input,586,0.3372641,ATP10B,
SNV,input,587,0.31691244,ATP10D,
SNV,input,588,0.17623389,ATP11A,
SNV,input,589,0.14537863,ATP11B,
SNV,input,590,1.0614518,ATP11C,
SNV,input,591,0.22060929,ATP12A,
SNV,input,592,0.108459115,ATP13A1,
SNV,input,593,0.1891872,ATP13A2,
SNV,input,594,0.21292956,ATP13A4,
SNV,input,595,0.2370037,ATP13A5,
SNV,input,596,0.14048955,ATP1A1,
SNV,input,597,0.30729932,ATP1A2,
SNV,input,598,0.18611118,ATP1A3,
SNV,input,599,0.2867581,ATP1A4,
SNV,input,600,0.12510476,ATP1B1,
SNV,input,601,0.076634295,ATP1B2,
SNV,input,602,0.076634295,ATP1B3,
SNV,input,603,1.2740405,ATP2A1,
SNV,input,604,0.2089416,ATP2A2,
SNV,input,605,0.15596682,ATP2A3,
SNV,input,606,0.1917457,ATP2B1,
SNV,input,607,0.30097103,ATP2B2,
SNV,input,608,0.93974274,ATP2B3,
SNV,input,609,0.20175926,ATP2B4,
SNV,input,610,0.21184802,ATP2C1,
SNV,input,611,0.04244763,ATP2C2,
SNV,input,612,0.22761169,ATP4A,
SNV,input,613,0.10866739,ATP5F1A,
SNV,input,614,0.15245327,ATP5F1B,
SNV,input,615,0.118735574,ATP5F1C,
SNV,input,616,0.042153366,ATP5F1E,
SNV,input,617,0.111375615,ATP5MC1,
SNV,input,618,0.042153366,ATP5MC2,
SNV,input,619,0.08419149,ATP5MC3,
SNV,input,620,0.10829881,ATP5MF,
SNV,input,621,0.076634295,ATP5MG,
SNV,input,622,0.09311343,ATP5PB,
SNV,input,623,0.1099841,ATP6AP1,
SNV,input,624,0.11888312,ATP6AP2,
SNV,input,625,0.12495487,ATP6V0A1,
SNV,input,626,0.1358356,ATP6V0A2,
SNV,input,627,1.361001,ATP6V0A4,
SNV,input,628,0.08398322,ATP6V0B,
SNV,input,629,0.08398323,ATP6V0C,
SNV,input,630,0.18905364,ATP6V0D2,
SNV,input,631,0.076634295,ATP6V0E1,
SNV,input,632,0.076634295,ATP6V0E2,
SNV,input,633,0.12510477,ATP6V1A,
SNV,input,634,0.15301524,ATP6V1B1,
SNV,input,635,0.112854205,ATP6V1B2,
SNV,input,636,0.21493852,ATP6V1C1,
SNV,input,637,0.08398322,ATP6V1C2,
SNV,input,638,0.10829881,ATP6V1D,
SNV,input,639,0.08398322,ATP6V1E1,
SNV,input,640,0.10985204,ATP6V1E2,
SNV,input,641,0.08398323,ATP6V1F,
SNV,input,642,0.042153366,ATP6V1G2,
SNV,input,643,0.12510476,ATP6V1H,
SNV,input,644,0.31570432,ATP7A,
SNV,input,645,0.29413253,ATP7B,
SNV,input,646,0.17623389,ATP8A1,
SNV,input,647,0.3458597,ATP8A2,
SNV,input,648,0.15579836,ATP8B1,
SNV,input,649,0.21234336,ATP8B2,
SNV,input,650,1.1779877,ATP8B3,
SNV,input,651,0.27076644,ATP8B4,
SNV,input,652,0.18628278,ATP9A,
SNV,input,653,0.17623389,ATP9B,
SNV,input,654,0.30766237,ATR,
SNV,input,655,0.1762339,ATRIP,
SNV,input,656,0.34342825,ATRX,
